text,label
"Que dire de ce petit navet, simplement que c'est un échec sur tous les points!!!!! Même si les acteurs se démènent pour sauver le film, l'humour pas très drôle, le scénario pas très bon et la réalisation pas très bonne font de ce film, un film pas très bon!!!!!!!! Gérard Butler est peut être encore dans sa période de nanars avec Ultimate Game par exemple, il devrait mieux choisir ses films. Quant à Jennifer Aniston, elle ne change pas de registre, elle reste dans la comédie mais la comédie pas très drôle. Le scénario mais quel scénario vu qu'il est pratiquement inexistant. Au final, le film n'attire pas les foules, il réussi un peu à divertir mais on y adhère pas!!!!!!!!!!!!!",0
"Ce film est une adaptation de ""L'idiot"" de Dostoïevski revisité par Andrzej Zulawski. Je dois bien dire que le film par dans tout les sens, c'est un véritable bazar pour arriver à tout suivre. Ce film m'a fait pensé à la Lune dans le caniveau de Beinex, en un poil meilleur (sortie 2 ans plus tôt) pour son côté filmique irréaliste, le thème de l'amour qui fait souffrir et ça maitrise formelle. Ah ça oui pour savoir filmer Zulawski c'est faire il rend Sophie Marceau majestueusement belle et talentueuse. Les plans sur ces yeux, con corps sont de toute beauté. Et Francis Huster nous livre une performance assez unique, remplie de fragilité Mais à part ça faut avouer qu'on s'ennuie ferme et pourtant le film déborde d'énergie, un surplus d'énergie, de violence, de bagarre, d'incompréhension. Tous sauf un film banal, parfois même ça pourrait presque touché au chef d’œuvre, mais il y a toujours un hic, parce que le réalisateur ne fait aucun effort pour nous embarquer avec nous dans ce spectacle. De sorte qu'au final, on a du mal à comprendre les enjeux. Peut être qu'au fond il n'y a pas d'enjeux, et que c'est un vaste défouloirs, exutoire pour le réalisateur au rythme d'une musique entre kitch et génie. C'est d'ailleurs un peu ça ce film une ode au toujours plus, qui se fourvoie malheureusement à vouloir donner un ton faussement irrévérencieux. Cela dit pour le côté unique de ce film et la beauté de Marceau, je ne peux que le conseillais, même si je n'ai pas aimé.",0
"Une comédie dramatique, ni drôle ni émouvante, qui s'avère sans intérêt. Le film est plat, mou, et ennuie profondément dès les premières minutes. A éviter !",0
"A été rebaptisé en français ""Coeur léger, coeur lourd"" (Suisse - 2013) Sorti en 2014 sur Arte Je n'ai qu'un regret, c'est que le sexagénaire qui erre le long d'une voie ferrée ne se soit suicidé ! On aurait évité 90 mn d'ennui a écouter les dialogues de ces deux hommes qui ressemblent à un monologue, C'est sombre, morne et à déconseiller aux neurasthéniques. Quel gâchis de pellicule ! Pour couronner le tout, comme si ce n'était pas assez ténébreux, on a suite à pleins de retours dans le passé ! Les frères Lumière doivent parfois regretter d'avoir inventé le cinématographe. willycopresto",0
"Un documentaire qui ne ressemble qu'au sujet qu'il filme. Portrait plus ou moins fascinant d'un homme ravagé mais génial ( car Abel Ferrara est - avec David Lynch - l'un des rares génies du cinéma américain actuel ), Not Guilty donne à voir l'artiste dans sa simplicité, son humilité et sa décomplexion totales. Si ledit docu fonctionne im-parfaitement, c'est justement parce qu'il ne raisonne pas en termes de plans : flot d'images inconsidérées, prises sur le vif pour mieux capter les dérapages du réalisateur, une caméra en mouvement perpétuelle... C'est l'instant disgracieux mais sidérant, l'obsession d'agir en filmant quelque chose, quelqu'elle soit, y compris n'importe quoi. Car Raffi Pitts, à l'instar d'Abel Ferrara, filme comme il respire, mais moins d'une manière inconsciente qu'instinctive... On se souvient tous du flux vidéo interminable de The Blackout, ou encore du montage prodigieux de New Rose Hotel ( un film que je pourrais presque me passer en boucle tant il m'obsède ). Le génie du cinéaste se mesure à son degré d'improvisation unique : comme si poser sa caméra relevait d'une invitation aux chutes libres. Not Guilty, bien qu'assez bordélique, témoigne im-parfaitement de cet état d'esprit. Saisissant.",1
"L'Evadé d'Alcatraz est vraiment un des meilleurs film d'évasion, très palpitant et très captivant avec une tension palpable et un stress du début jusqu'à la fin. Vraiment ce film est une réussit. De part sa réalisation signé Don Siegel qui fait encore des merveille: les plans de caméra sont magnifique: simple, posé et redoutablement efficace, réalise a l'ancien, excellent boulot et en plus le film a été tourné sur le lieux réel et sa c'est absolument génial et donne un certains caché au film. L'histoire est donc très prenant car c'est basé sur des fait réel et c'est aussi très captivant car on a envie de savoir si il va réussit a s'échappe de la mythique prison d'Alcatraz. Les acteurs sont tous parfait et très convaincant, surtout Clint Eastwood qui est encore une fois excellent, très inspiré et parfait dans son rôle. Bravo. Les musique ajoute a l'ambiance et au stress du film et sa c'est excellent. Voila un classique du cinéma. Un coup de coeur mais aussi un pur chef oeuvre.",1
"A voir éventuellement un lendemain de cuite en slip dans le salon et en se rongeant les ongles des pieds; Les gentils sont très, mais alors très gentils, les méchants sont très, mais alors très très méchants, et tellement c... qu'ils font la queue dans le ciel pour se faire dézinguer par nos braves pilotes afro-américains. Ces derniers sont tellement, tellement bons que franchement, si on les avait fait venir combattre dès mai 40 ils nous auraient arraché l'armistice à eux tous seuls pour le week-end d'après ... Et en plus ils ont tellement de groove, so swag qu'on croit plus à une partie de Xbox entre ados américains (avec cartons de pizza et magnums de coca à portée de main, genre ""Le prince de bel-air"" avec rires en boîte et p'tit coup de batterie à chaque vanne entre potes.) qu'à des scènes de combat aérien. Coup de cœur spécial pour le chasseur lancé à 600 km/H qui fait demi-tour sur place. Bref, de mon point de vue, la plupart des épisodes de ""Papa Schultz"" offrent plus de réalisme historique et sans plus malmener l'aspect dramatique de la situation. ... Mais çà c'est pour le dixième du film qui se passe en l'air. Le reste du temps, on s'emm... sévère au sol, à attendre que çà décolle enfin (Ah ah, voilà que je m'y mets moi aussi...).",0
"Classer ce film dans la catégorie Epouvante/horreur revient à dire que Bambi est un porno. Le réalisateur ne se contente pas uniquement de nous infliger 1h30 d'intense ennui, non non non!!! Il profite de sa bouse pour faire passer plusieurs messages pseudo révolutionnaires du genre 'Internet et ses dangers, Les hommes sont des voyeurs' , tout cela sans finesse, de façon répétitive et avec autant de tact qu'un catcheur Pro. En plus de ça c'est mal filmé et même pas flippant. J'ai envie de dire que ce Diary Of the Dead fait peur de part sa médiocrité. Ce sont les salles de ciné qu'il faut fuir, pas les Morts vivants.",0
"L’entente cordiale n’est pas une grande réussite de Vincent de Brus. Malgré les efforts de mise en scène du réalisateur et le jeu excellent des acteur, Christian Clavier, Daniel Auteuil, François Levantal… le film reste très médiocre, le scénario est plat et les gags sont trop souvent minables. Bref une comédie française qui est loin d’être à la hauteur de la grande vadrouille. 04 / 20.",0
"A LA CASSE. Même avec un bon lifting, la Cocinelle ne fait plus rêver. Finie Choupette par ci, Choupette par là. En incorporant des stars (Dillon, Keaton et Lohan) la Cocinelle est un amour perdue.",0
Le seul intérêt d'un film décevant (j'attendais beaucoup de ce scénario original) s'appelle Dominique Blanc qui est décidément une très très grande actrice. Le reste est sordide et peu surprenant.,0
Film vraiment raté. Le réalisateur réussit l'exploit de décalquer un très bon film de JP Melville pour en faire un mauvais. Celui qui tire le mieux son épingle du jeu est Cantona. C'est tout dire.,0
"Voilà un véritable OFNi hexagonal qui mérite qu'on s'y intéresse à défaut d'être une gradne réussite. Série B d'anticipation avec une dose de fantastique, il faut avouyer que ce film est très original et que l'audace prend une tournure salutaire lorsqu'ons ait que le budget est de seulement 15800 euros !!!... En tous cas on constate sur l'écran qu'on en a pour son argent. Un fonctionnaire effacé et formaté dans une ville corrompue se retrouve lié avec un flingue ""hanté"" pour faire justice ?! Oui rien que le spitch peut faire peur. Le problème c'est que Jean-Christian Tassy, malgré toute la bonne volonté et les bonnes idées, n'arrive jamais à mettre en place un semblant de maitrise, comme si il s'était trop emballé... Outre des acteurs pas tous bons la mise en scène fait beaucoup trop dans l'esbrouffe et l'outrance ; la première scène de fusillade sur le chantier est digne d'un vidéo games, tandis que le cadrage est trop épileptique... Des effets appuyés qui créent un écran de fumée sur le fond de l'histoire franchement intéressant et au potentiel énorme. Un film bancal et maladroit mais le réalisateur fait montre d'une envie et d'une passion qui donne envie de le soutenir.",0
"Passionné par la seconde Guerre Mondiale, il y avait longtemps que j'attendais que le cinéma aborde l'histoire de La Rose Blanche. Couvert de récompenses lors du Festival de Berlin en 2005, ce long-métrage rend hommage à une héroïne discrète de la résistance allemande face au nazisme. Au début de l'année 1943, un groupe d'étudiants fonde à Munich un mouvement de résistance appelé La Rose Blanche. Alors que les combats s'enlisent sur le front Est, Sophie Scholl, son frère Hans et leurs compagnons couvrent la ville de slogans dénonçant la folie meurtrière d'Hitler. A peine âgés de 20 ans, ils sont arrêtés alors qu'ils distribuent des tracts à l'université. Le cinéaste Marc Rothemund a choisi de centrer son récit autour de la figure lumineuse de son actrice Julia Jentsch, prix d'interprétation féminine à Berlin 2005. Les interrogatoires de Sophie Scholl face à Robert Mohr (immense Gerald Alexander Held) sont implacables, d'une tension extrême où Sophie Scholl y fait preuve d'un courage et d'une droiture exemplaires, refusant de livrer ses compagnons ou de renier ses idéaux. Cette confrontation entre la jeune fille et l'agent de la Gestapo prend la forme d'un huis clos épuré constituent l'essentiel de ce film très précisément documenté grâce aux archives accessibles depuis quelques années seulement. Le spectateur ne peut que s'incliner devant le courage, la force de conviction et la résistance silencieuse de la jeune femme. On est happé dès les premières images pour ne souffler qu'à la fin du générique après les photos de la véritable Sophie Scholl et des autres membres de La Rose Blanche. On pourra peut-être reproché l'utilisation de la musique (un peu forte) sur certaines scènes mais le résultat est là, Sophie Scholl est un chef d'oeuvre d'une intense sobriété, ardent, bouleversant, rigoureux, à la mise en scène dépouillée et au propos intense. Un duel psychologique et politique haletant jusqu'à la mascarade du procès et la condamnation. Un devoir de mémoire.",1
